2022-12-12,14.0
2022-12-07,21.2
2022-12-12,14.0
2022-12-12,14.0
2022-12-06,23.0
2022-12-12,14.0
2022-12-12,14.0
2022-12-12,14.0
2022-12-09,15.8
2022-12-11,14.0
2022-12-08,19.4
